"Player","Role","Team","Opponent_Team","Opponent_Player","Date","Round","Day","Patch","Stage","No_Game","all_Games","Format","Game_of_day","Side","Time","Ban","Ban_Opponent","Pick","Pick_Opponent","Champion","Champion_Opponent","Outcome","Kills_Team","Turrets_Team","Dragon_Team","Baron_Team","Level","Kills","Deaths","Assists","KDA","CS","CS in Team's Jungle","CS in Enemy Jungle","CSM","Golds","GPM","GOLD%","Vision Score","Wards placed","Wards destroyed","Control Wards Purchased","Detector Wards Placed","VSPM","WPM","VWPM","WCPM","VS%","Total damage to Champion","Physical Damage","Magic Damage","True Damage","DPM","DMG%","K+A Per Minute","KP%","Solo kills","Double kills","Triple kills","Quadra kills","Penta kills","GD@15","CSD@15","XPD@15","LVLD@15","Objectives Stolen","Damage dealt to turrets","Damage dealt to buildings","Total heal","Total Heals On Teammates","Damage self mitigated","Total Damage Shielded On Teammates","Time ccing others","Total Time CC Dealt","Total damage taken","Total Time Spent Dead","Consumables purchased","Items Purchased","Shutdown bounty collected","Shutdown bounty lost"
"Labrov","SUPPORT","BDS","GX","IgNar","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","3","Blue","0:33:38","Nautilus","Alistar","KSante","Poppy","Maokai","Rakan","Win","10","11","2","1","12","0","4","4","1","34","4","0","1","8244","245","12.5","157","103","16","16","16","4.67","3.06","0.48","0.48","43.7","7647","344","6669","634","227","7.7","0.12","40","0","0","0","0","0","-582","-12","-547","-1","0","103","103","3339","270","13757","0","48","176","21304","83","18","33","0","0"
"Th3Antonio","TOP","GX","BDS","Adam","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","3","Red","0:33:38","Renekton","Ornn","Sejuani","Tristana","Poppy","KSante","Loss","10","3","3","0","15","1","2","4","2.5","215","1","0","6.4","9621","286","17.7","29","9","6","5","4","0.86","0.27","0.15","0.18","8.1","12320","8575","3453","292","366","18.6","0.15","50","0","0","0","0","0","-548","-2","-633","0","0","0","0","3218","0","52684","0","35","701","31585","98","7","24","0","0"
"Juhan","JUNGLE","GX","BDS","Sheo","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","3","Red","0:33:38","Rell","Kaisa","Ashe","Taliyah","Sejuani","Taliyah","Loss","10","3","3","0","14","1","3","9","3.3","190","161","0","5.6","9919","295","18.3","51","14","21","14","12","1.52","0.42","0.42","0.62","14.3","11286","6319","4527","440","336","17","0.3","100","0","0","0","0","0","-494","-11","-234","0","0","795","795","13771","351","45540","0","26","391","40423","56","15","32","0","0"
"Jackies","MID","GX","BDS","nuc","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","3","Red","0:33:38","Zyra","Rumble","Yone","Zeri","Yone","Tristana","Loss","10","3","3","0","18","2","2","6","4","331","39","0","9.8","13492","401","24.9","48","16","8","6","6","1.43","0.48","0.18","0.24","13.4","16054","10165","3149","2740","477","24.2","0.24","80","0","0","0","0","0","534","-15","900","1","0","3351","3351","11914","0","31789","0","12","278","28362","55","8","24","0","300"
"Patrik","ADCARRY","GX","BDS","Ice","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","3","Red","0:33:38","Braum","Kennen","Rakan","Maokai","Ashe","Zeri","Loss","10","3","3","0","15","5","2","2","3.5","303","0","0","9","13308","396","24.5","42","14","12","5","4","1.25","0.42","0.15","0.36","11.8","22257","20080","1621","556","662","33.5","0.21","70","0","0","1","0","0","-506","-23","-872","-1","0","2106","2106","2903","0","7513","0","44","972","13575","50","7","24","400","50"
"IgNar","SUPPORT","GX","BDS","Labrov","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","3","Red","0:33:38","Alistar","Nautilus","Poppy","KSante","Rakan","Maokai","Loss","10","3","3","0","12","1","1","8","9","58","0","0","1.7","7892","235","14.6","187","112","41","23","21","5.56","3.33","0.68","1.22","52.4","4453","547","3078","828","132","6.7","0.27","90","0","0","0","0","0","582","12","547","1","0","912","912","4675","2053","18544","2336","15","38","18617","36","25","40","0","0"
"Irrelevant","TOP","SK","KC","Canna","7/23/2024","2","6","v14.13","Summer_Playoffs_24","1","3","3","4","Blue","0:32:03","Vi","Rumble","Sejuani","Ezreal","Kennen","Jayce","Loss","14","4","2","0","16","4","4","4","2","255","0","0","8","11703","365","20.2","34","11","8","5","5","1.06","0.34","0.16","0.25","11.5","10264","1568","8696","0","320","19.5","0.25","57.1","1","1","0","0","0","-359","5","594","0","0","1511","1511","1978","0","10264","0","8","63","15652","94","6","26","100","250"
"Isma","JUNGLE","SK","KC","Closer","7/23/2024","2","6","v14.13","Summer_Playoffs_24","1","3","3","4","Blue","0:32:03","Kaisa","Gnar","Corki","Azir","Sejuani","Maokai","Loss","14","4","2","0","14","1","0","9","Perfect_KDA","176","150","0","5.5","9226","288","15.9","65","9","26","9","7","2.03","0.28","0.28","0.81","22","7883","4517","3110","256","246","15","0.31","71.4","0","0","0","0","0","31","7","4","0","0","0","0","16945","188","42359","0","19","309","38043","0","10","24","0","0"
"Nisqy","MID","SK","KC","Vladi","7/23/2024","2","6","v14.13","Summer_Playoffs_24","1","3","3","4","Blue","0:32:03","Zeri","Tristana","Miss_Fortune","Maokai","Corki","Azir","Loss","14","4","2","0","17","4","1","7","11","343","40","0","10.7","14904","465","25.7","48","16","14","6","4","1.5","0.5","0.19","0.44","16.3","14742","11444","1957","1341","460","28","0.34","78.6","1","0","0","0","0","-36","-10","3","0","0","4990","4990","8233","0","11603","0","1","99","17651","56","7","31","50","600"
"Rahel","ADCARRY","SK","KC","Upset","7/23/2024","2","6","v14.13","Summer_Playoffs_24","1","3","3","4","Blue","0:32:03","Braum","Nautilus","Rell","Rakan","Miss_Fortune","Ezreal","Loss","14","4","2","0","17","5","2","7","6","379","34","0","11.8","15266","476","26.3","37","14","11","5","5","1.15","0.44","0.16","0.34","12.5","16006","15160","516","330","499","30.4","0.37","85.7","0","1","0","0","0","776","12","203","0","0","2988","2988","2946","0","14148","0","4","145","8741","45","6","25","0","800"
"Luon","SUPPORT","SK","KC","Targamas","7/23/2024","2","6","v14.13","Summer_Playoffs_24","1","3","3","4","Blue","0:32:03","Leona","Renekton","Kennen","Jayce","Rell","Rakan","Loss","14","4","2","0","10","0","1","12","12","32","0","0","1","6838","213","11.8","111","64","16","20","18","3.46","2","0.62","0.5","37.6","3683","1110","1969","604","115","7","0.37","85.7","0","0","0","0","0","-290","0","285","0","0","51","51","3682","94","12629","0","25","40","13681","36","23","36","0","0"
"Canna","TOP","KC","SK","Irrelevant","7/23/2024","2","6","v14.13","Summer_Playoffs_24","1","3","3","4","Red","0:32:03","Rumble","Vi","Ezreal","Sejuani","Jayce","Kennen","Win","8","7","3","1","17","2","4","5","1.8","293","14","0","9.1","13354","417","22.6","49","20","9","9","9","1.53","0.62","0.28","0.28","15.5","18931","16667","2264","0","591","29","0.22","87.5","1","0","0","0","0","359","-5","-594","0","0","4370","4370","3506","0","10543","0","4","141","13932","136","11","34","200","50"
"Closer","JUNGLE","KC","SK","Isma","7/23/2024","2","6","v14.13","Summer_Playoffs_24","1","3","3","4","Red","0:32:03","Gnar","Kaisa","Azir","Corki","Maokai","Sejuani","Win","8","7","3","1","13","2","4","2","1","143","135","0","4.5","9486","296","16.1","40","14","8","10","9","1.25","0.44","0.31","0.25","12.6","9863","447","9236","180","308","15.1","0.12","50","0","0","0","0","0","-31","-7","-4","0","0","0","0","15139","0","27977","0","43","469","33697","161","11","29","500","50"
"Vladi","MID","KC","SK","Nisqy","7/23/2024","2","6","v14.13","Summer_Playoffs_24","1","3","3","4","Red","0:32:03","Tristana","Zeri","Maokai","Miss_Fortune","Azir","Corki","Win","8","7","3","1","18","1","1","5","6","335","25","0","10.5","15110","471","25.6","40","17","11","4","4","1.25","0.53","0.12","0.34","12.6","16533","84","16449","0","516","25.3","0.19","75","0","0","0","0","0","36","10","-3","0","0","12500","12500","3979","0","8010","0","7","177","9910","45","6","21","600","50"
"Upset","ADCARRY","KC","SK","Rahel","7/23/2024","2","6","v14.13","Summer_Playoffs_24","1","3","3","4","Red","0:32:03","Nautilus","Braum","Rakan","Rell","Ezreal","Miss_Fortune","Win","8","7","3","1","17","3","1","3","6","324","24","0","10.1","13929","435","23.6","30","13","8","3","2","0.94","0.41","0.09","0.25","9.5","17693","9506","8067","120","552","27.1","0.19","75","0","1","0","0","0","-776","-12","-203","0","0","6259","6259","6415","0","9036","0","0","123","12211","6","4","21","350","0"
"Targamas","SUPPORT","KC","SK","Luon","7/23/2024","2","6","v14.13","Summer_Playoffs_24","1","3","3","4","Red","0:32:03","Renekton","Leona","Jayce","Kennen","Rakan","Rell","Win","8","7","3","1","9","0","4","1","0.3","36","0","0","1.1","7205","225","12.2","158","99","18","20","18","4.93","3.09","0.62","0.56","49.8","2347","315","1948","84","73","3.6","0.03","12.5","0","0","0","0","0","290","0","-285","0","0","0","0","1454","290","9803","600","15","54","12737","80","22","36","0","0"
"Irrelevant","TOP","SK","KC","Canna","7/23/2024","2","6","v14.13","Summer_Playoffs_24","2","3","3","5","Blue","0:26:51","Kaisa","Rumble","Ezreal","Taliyah","Renekton","Ornn","Win","12","9","4","1","16","3","0","4","Perfect_KDA","255","4","0","9.5","12100","451","22.5","45","10","11","6","5","1.68","0.37","0.22","0.41","18.7","9452","8402","794","256","352","21","0.26","58.3","0","0","0","0","0","1738","29","530","0","0","10068","10068","8358","0","16307","0","11","53","19770","0","7","24","0","0"
"Isma","JUNGLE","SK","KC","Closer","7/23/2024","2","6","v14.13","Summer_Playoffs_24","2","3","3","5","Blue","0:26:51","Azir","Gnar","Sejuani","Vi","Sejuani","Vi","Win","12","9","4","1","14","0","2","10","5","165","138","0","6.1","9667","360","18","49","8","22","5","5","1.82","0.3","0.19","0.82","20.3","8274","4687","3291","296","308","18.4","0.37","83.3","0","0","0","0","0","481","10","678","1","0","1129","1129","12746","132","24652","0","18","205","27266","40","6","18","0","0"
"Nisqy","MID","SK","KC","Vladi","7/23/2024","2","6","v14.13","Summer_Playoffs_24","2","3","3","5","Blue","0:26:51","Zeri","Tristana","Renekton","Jinx","Hwei","Taliyah","Win","12","9","4","1","16","3","1","5","8","262","0","0","9.8","12020","448","22.4","40","14","14","9","7","1.49","0.52","0.34","0.52","16.6","9257","397","8860","0","345","20.6","0.3","66.7","1","0","0","0","0","1023","5","317","0","0","5274","5274","1322","0","4196","126","11","890","8540","35","11","25","0","100"
"Rahel","ADCARRY","SK","KC","Upset","7/23/2024","2","6","v14.13","Summer_Playoffs_24","2","3","3","5","Blue","0:26:51","Nautilus","Ashe","Hwei","Ornn","Ezreal","Jinx","Win","12","9","4","1","16","6","0","1","Perfect_KDA","289","4","0","10.8","13225","493","24.6","29","8","16","4","2","1.08","0.3","0.15","0.6","12","14851","9715","4830","306","553","33","0.26","58.3","0","0","1","0","0","587","17","601","1","0","7795","7795","2504","0","4410","0","1","35","5755","0","6","24","0","0"
"Luon","SUPPORT","SK","KC","Targamas","7/23/2024","2","6","v14.13","Summer_Playoffs_24","2","3","3","5","Blue","0:26:51","Gragas","Miss_Fortune","Rell","Rakan","Rell","Rakan","Win","12","9","4","1","10","0","0","7","Perfect_KDA","23","0","0","0.9","6686","249","12.5","78","47","11","14","13","2.91","1.75","0.52","0.41","32.4","3175","717","2134","324","118","7.1","0.26","58.3","0","0","0","0","0","-357","-9","-546","-1","0","623","623","1175","147","5617","0","21","45","5985","0","16","28","0","0"
"Canna","TOP","KC","SK","Irrelevant","7/23/2024","2","6","v14.13","Summer_Playoffs_24","2","3","3","5","Red","0:26:51","Rumble","Kaisa","Taliyah","Ezreal","Ornn","Renekton","Loss","3","1","0","0","15","0","3","1","0.3","225","4","0","8.4","8539","318","20.6","32","15","3","5","5","1.19","0.56","0.19","0.11","11.4","11019","3101","7790","128","410","35.2","0.04","33.3","0","0","0","0","0","-1738","-29","-530","0","0","0","0","583","0","23818","0","15","456","17775","56","6","23","0","0"
"Closer","JUNGLE","KC","SK","Isma","7/23/2024","2","6","v14.13","Summer_Playoffs_24","2","3","3","5","Red","0:26:51","Gnar","Azir","Vi","Sejuani","Vi","Sejuani","Loss","3","1","0","0","11","1","3","1","0.7","126","120","0","4.7","7316","272","17.7","29","9","5","5","5","1.08","0.34","0.19","0.19","10.3","3810","2921","773","116","142","12.2","0.07","66.7","0","0","0","0","0","-481","-10","-678","-1","0","0","0","8422","0","17363","0","9","256","17169","45","6","19","0","0"
"Vladi","MID","KC","SK","Nisqy","7/23/2024","2","6","v14.13","Summer_Playoffs_24","2","3","3","5","Red","0:26:51","Tristana","Zeri","Jinx","Renekton","Taliyah","Hwei","Loss","3","1","0","0","14","0","2","2","1","236","9","0","8.8","8891","331","21.5","28","14","4","5","5","1.04","0.52","0.19","0.15","10","6651","175","6410","66","248","21.2","0.07","66.7","0","0","0","0","0","-1023","-5","-317","0","0","0","0","61","0","5678","0","15","464","7800","32","7","20","0","0"
"Upset","ADCARRY","KC","SK","Rahel","7/23/2024","2","6","v14.13","Summer_Playoffs_24","2","3","3","5","Red","0:26:51","Ashe","Nautilus","Ornn","Hwei","Jinx","Ezreal","Loss","3","1","0","0","14","1","3","1","0.7","265","16","0","9.9","10481","390","25.3","34","13","7","3","3","1.27","0.48","0.11","0.26","12.1","6785","6207","362","216","253","21.7","0.07","66.7","0","0","0","0","0","-587","-17","-601","-1","0","3078","3078","3439","0","5752","0","15","150","11411","34","5","22","100","0"
"Targamas","SUPPORT","KC","SK","Luon","7/23/2024","2","6","v14.13","Summer_Playoffs_24","2","3","3","5","Red","0:26:51","Miss_Fortune","Gragas","Rakan","Rell","Rakan","Rell","Loss","3","1","0","0","9","1","1","0","1","44","0","0","1.6","6219","232","15","158","88","28","14","12","5.88","3.28","0.52","1.04","56.2","3062","870","2132","60","114","9.8","0.04","33.3","1","0","0","0","0","357","9","546","1","0","0","0","3000","1232","7663","1047","10","27","9095","0","17","29","0","0"
"Canna","TOP","KC","SK","Irrelevant","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","6","Blue","0:32:48","Gnar","Rumble","Sejuani","Renekton","Jayce","Renekton","Win","17","8","2","1","17","3","2","11","7","295","29","0","9","13905","424","22.1","34","19","2","8","8","1.04","0.58","0.24","0.06","11.8","29007","24142","4619","246","884","32.6","0.43","82.4","0","1","0","0","0","466","20","178","0","0","7439","7439","4541","0","14159","0","10","184","17030","65","9","28","0","100"
"Closer","JUNGLE","KC","SK","Isma","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","6","Blue","0:32:48","Nidalee","Tristana","Jayce","Maokai","Sejuani","Maokai","Win","17","8","2","1","15","2","2","15","8.5","164","132","0","5","10818","330","17.2","40","13","8","10","10","1.22","0.4","0.3","0.24","13.8","13339","5048","6900","1391","407","15","0.52","100","0","0","0","0","0","67","7","255","1","0","1766","1766","15218","258","46812","0","31","457","40235","45","11","30","0","0"
"Vladi","MID","KC","SK","Nisqy","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","6","Blue","0:32:48","Rell","Azir","Zeri","Kaisa","Lucian","Ezreal","Win","17","8","2","1","16","6","1","7","13","240","24","0","7.3","14064","429","22.3","70","17","16","6","6","2.13","0.52","0.18","0.49","24.2","19650","15756","3160","734","599","22.1","0.4","76.5","0","2","0","0","0","-272","-14","-923","-1","0","9543","9543","6259","0","8914","0","4","97","15348","35","7","24","300","0"
"Upset","ADCARRY","KC","SK","Rahel","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","6","Blue","0:32:48","Nautilus","Rakan","Lucian","Leona","Zeri","Kaisa","Win","17","8","2","1","18","6","2","9","7.5","382","52","0","11.6","16263","496","25.8","37","14","9","3","3","1.13","0.43","0.09","0.27","12.8","23154","11684","10532","938","706","26","0.46","88.2","0","1","1","0","0","-282","12","1173","1","0","6444","6444","7973","0","10963","0","7","293","17061","95","5","24","150","900"
"Targamas","SUPPORT","KC","SK","Luon","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","6","Blue","0:32:48","Taliyah","Braum","Alistar","Ezreal","Alistar","Leona","Win","17","8","2","1","12","0","2","17","8.5","30","0","0","0.9","7948","242","12.6","108","57","10","15","13","3.29","1.74","0.46","0.3","37.4","3932","317","3029","586","120","4.4","0.52","100","0","0","0","0","0","-279","-7","-117","0","0","186","186","13907","7928","30492","0","24","46","18691","50","17","30","0","0"
"Irrelevant","TOP","SK","KC","Canna","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","6","Red","0:32:48","Rumble","Gnar","Renekton","Sejuani","Renekton","Jayce","Loss","9","3","3","0","16","2","4","3","1.3","251","0","0","7.7","11381","347","20.6","49","14","14","6","5","1.49","0.43","0.18","0.43","17.9","12172","7915","4167","90","371","16.5","0.15","55.6","0","0","0","0","0","-466","-20","-178","0","0","1291","1291","5651","0","29814","0","17","193","31186","118","9","28","0","0"
"Isma","JUNGLE","SK","KC","Closer","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","6","Red","0:32:48","Tristana","Nidalee","Maokai","Jayce","Maokai","Sejuani","Loss","9","3","3","0","13","2","4","5","1.8","147","130","0","4.5","9017","275","16.3","38","10","5","8","7","1.16","0.3","0.24","0.15","13.9","10170","442","7777","1951","310","13.8","0.21","77.8","0","0","0","0","0","-67","-7","-255","-1","0","0","0","14203","0","32200","0","47","526","30199","146","9","24","0","100"
"Nisqy","MID","SK","KC","Vladi","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","6","Red","0:32:48","Azir","Rell","Kaisa","Zeri","Ezreal","Lucian","Loss","9","3","3","0","16","1","4","7","2","266","8","0","8.1","11987","365","21.7","35","14","10","3","3","1.07","0.43","0.09","0.3","12.8","23629","14656","8883","90","720","32","0.24","88.9","0","0","0","0","0","272","14","923","1","1","5530","5530","8840","0","10154","0","0","21","20695","120","5","22","0","50"
"Rahel","ADCARRY","SK","KC","Upset","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","6","Red","0:32:48","Rakan","Nautilus","Leona","Lucian","Kaisa","Zeri","Loss","9","3","3","0","16","4","1","3","7","357","36","0","10.9","15852","483","28.7","35","13","9","5","5","1.07","0.4","0.15","0.27","12.8","20994","6596","14398","0","640","28.5","0.21","77.8","0","0","0","0","0","282","-12","-1173","-1","0","761","761","7914","0","12639","0","0","82","16297","54","6","27","1000","300"
"Luon","SUPPORT","SK","KC","Targamas","7/23/2024","2","6","v14.13","Summer_Playoffs_24","3","3","3","6","Red","0:32:48","Braum","Taliyah","Ezreal","Alistar","Leona","Alistar","Loss","9","3","3","0","12","0","4","8","2","38","0","0","1.2","6971","213","12.6","116","58","16","18","16","3.54","1.77","0.55","0.49","42.5","6825","756","5247","822","208","9.2","0.24","88.9","0","0","0","0","0","279","7","117","0","0","171","171","480","149","18203","0","19","89","17610","113","21","34","0","0"
"Adam","TOP","BDS","KC","Canna","7/26/2024","3","7","v14.13","Summer_Playoffs_24","1","5","5","1","Blue","0:42:30","Sejuani","Rell","Zyra","Ezreal","KSante","Twisted_Fate","Loss","21","9","4","2","17","3","4","12","3.8","216","0","0","5.1","14618","344","18.2","57","12","16","11","9","1.34","0.28","0.26","0.38","14.6","14055","11028","1841","1186","331","11.9","0.35","71.4","0","0","0","0","0","-121","0","149","0","0","5415","5415","5720","0","76149","362","27","2296","42439","162","18","40","0","200"
"Sheo","JUNGLE","BDS","KC","Closer","7/26/2024","3","7","v14.13","Summer_Playoffs_24","1","5","5","1","Blue","0:42:30","Vi","Tristana","Lucian","Maokai","Zyra","Maokai","Loss","21","9","4","2","18","2","3","12","4.7","305","259","0","7.2","15809","372","19.7","70","11","16","9","9","1.65","0.26","0.21","0.38","17.9","30975","535","29488","952","729","26.2","0.33","66.7","0","0","0","0","0","687","51","1713","2","0","1198","1198","9671","0","13009","0","38","771","21063","42","12","32","450","150"
